Log della sequenza DWIN generato il: 20/10/2025 15:46:04
Totale messaggi: 65798
--- INIZIO SEQUENZA ---
Msg 16978: ID=500, Len=8, Data=[15 7F DF 06 83 63 72 A3]
Msg 16979: ID=500, Len=8, Data=[1C 26 DE 50 07 72 86 BF]
Msg 16980: ID=500, Len=8, Data=[23 A1 CA 28 03 F9 DC E9]
Msg 16981: ID=500, Len=8, Data=[2A F5 A2 BF A1 E7 82 39]
Msg 16982: ID=500, Len=8, Data=[31 7E FC 68 FF 00 EF 28]
Msg 16983: ID=500, Len=8, Data=[38 35 8B A9 F8 23 C3 9A]
Msg 16984: ID=500, Len=8, Data=[3F BA 91 7F E1 FD 2E F8]
Msg 16985: ID=500, Len=8, Data=[46 1E BF 69 B2 8E 4C FE]
Msg 16986: ID=500, Len=8, Data=[4D 6A 68 03 F9 FB A2 BF]
Msg 16987: ID=500, Len=8, Data=[54 71 3C 4B FB 26 FC 1F]
Msg 16988: ID=500, Len=8, Data=[5B F1 60 93 FB 43 E1 CF]
Msg 16989: ID=500, Len=8, Data=[62 87 D5 9F EF 3D 95 A0]
Msg 16990: ID=500, Len=8, Data=[69 B4 73 EF BA 1D 87 3E]
Msg 16991: ID=500, Len=8, Data=[70 F9 AF 02 F8 8F FF 00]
Msg 16992: ID=500, Len=8, Data=[77 04 B8 F0 0E BF 05 C4]
Msg 16993: ID=500, Len=8, Data=[7E FE 10 D6 75 3F 0A DF]
Msg 16994: ID=500, Len=8, Data=[85 11 FB AB 7B 87 FB 65]
Msg 16995: ID=500, Len=8, Data=[8C A0 3E 84 36 24 19 E9]
Msg 16996: ID=500, Len=8, Data=[93 9D E7 1E 87 B8 07 E5]
Msg 16997: ID=500, Len=8, Data=[9A C5 15 EA FF 00 1C FF]
Msg 16998: ID=500, Len=8, Data=[A1 00 66 5F 1E 7E CF 5A]
Msg 16999: ID=500, Len=8, Data=[A8 8C 71 78 9F 4D 57 D3]
Msg 17000: ID=500, Len=8, Data=[AF 66 6D B6 DA C5 89 32]
Msg 17001: ID=500, Len=8, Data=[B6 DA 4C 7D 03 E0 15 6F]
Msg 17002: ID=500, Len=8, Data=[BD F6 58 03 DC 02 39 AF]
Msg 17003: ID=500, Len=8, Data=[C4 28 A0 02 8A 28 A0 02]
Msg 17004: ID=500, Len=8, Data=[CB 8A 28 A0 02 8A 28 A0]
Msg 17005: ID=500, Len=8, Data=[D2 02 8A 28 A0 0E 57 C4]
Msg 17006: ID=500, Len=8, Data=[D9 9F F1 F2 B4 51 E2 4F]
Msg 17007: ID=500, Len=8, Data=[E0 F8 F9 5A 28 03 E9 EF]
Msg 17008: ID=500, Len=8, Data=[E7 DA 1B FE 3D EC AB C2]
Msg 17009: ID=500, Len=8, Data=[EE EB DD 00 00 00 00 00]
Msg 17010: ID=500, Len=8, Data=[F1 F0 BC 78 00 00 00 00]
Msg 17011: ID=500, Len=8, Data=[00 3F 68 6F F8 F7 B2 AF]
Msg 17012: ID=500, Len=8, Data=[07 0B A0 02 8A 28 A0 02]
Msg 17013: ID=500, Len=8, Data=[0E 8A 28 A0 02 8A 28 A0]
Msg 17014: ID=500, Len=8, Data=[15 0F D0 BF F8 24 77 FC]
Msg 17015: ID=500, Len=8, Data=[1C 7E 7C 52 FF 00 AE 7A]
Msg 17016: ID=500, Len=8, Data=[23 67 F3 BA AF D1 8A FC]
Msg 17017: ID=500, Len=8, Data=[2A E7 FF 00 82 47 7F C7]
Msg 17018: ID=500, Len=8, Data=[31 E7 C5 2F FA E7 A6 7F]
Msg 17019: ID=500, Len=8, Data=[38 3B AA FD 18 A0 02 8A]
Msg 17020: ID=500, Len=8, Data=[3F 2A AC F7 31 DA 43 24]
Msg 17021: ID=500, Len=8, Data=[46 B2 BA C7 1C 6A 59 DD]
Msg 17022: ID=500, Len=8, Data=[4D 8E 15 40 19 24 9E C2]
Msg 17023: ID=500, Len=8, Data=[54 80 2D 51 5E 6D FF 00]
Msg 17024: ID=500, Len=8, Data=[5B 0D 27 F0 93 FE 8A 87]
Msg 17025: ID=500, Len=8, Data=[62 83 BF F0 7D 6B FF 00]
Msg 17026: ID=500, Len=8, Data=[69 C7 28 FF 00 86 93 F8]
Msg 17027: ID=500, Len=8, Data=[70 49 FF 00 45 43 C1 DF]
Msg 17028: ID=500, Len=8, Data=[77 F8 3E B5 FF 00 E3 94]
Msg 17029: ID=500, Len=8, Data=[7E 01 E9 34 57 9B 8F DA]
Msg 17030: ID=500, Len=8, Data=[85 4B E1 2B 1C 0F 8A 1E]
Msg 17031: ID=500, Len=8, Data=[8C 0D FC 75 EB 5F FE 39]
Msg 17032: ID=500, Len=8, Data=[93 57 2D FE 3C FC 34 BB]
Msg 17033: ID=500, Len=8, Data=[9A C7 91 F1 13 C2 93 E7]
Msg 17034: ID=500, Len=8, Data=[A1 FE 79 EB 76 CD FC 9E]
Msg 17035: ID=500, Len=8, Data=[A8 80 3B CA 2B 92 8B E2]
Msg 17036: ID=500, Len=8, Data=[AF CF 82 27 FF 00 55 E3]
Msg 17037: ID=500, Len=8, Data=[B6 2F 0F CB 9F EE 6A 90]
Msg 17038: ID=500, Len=8, Data=[BD 1F FD 9E BA 0B 0D 46]
Msg 17039: ID=500, Len=8, Data=[C4 D7 56 B4 4B AB 1B A8]
Msg 17040: ID=500, Len=8, Data=[CB 6F 2D 9C 7C B2 DB C8]
Msg 17041: ID=500, Len=8, Data=[D2 24 46 FA 30 38 34 01]
Msg 17042: ID=500, Len=8, Data=[D9 76 8A 28 A0 0C 2F 14]
Msg 17043: ID=500, Len=8, Data=[E0 F8 67 4A F1 7E 83 7F]
Msg 17044: ID=500, Len=8, Data=[E7 A3 EB 5A 7C 1A A6 97]
Msg 17045: ID=500, Len=8, Data=[EE 7B 11 00 00 00 00 00]
Msg 17046: ID=500, Len=8, Data=[F1 F0 BC F0 00 00 00 00]
Msg 17047: ID=500, Len=8, Data=[00 86 E2 D2 E5 37 24 8A]
Msg 17048: ID=500, Len=8, Data=[07 7B 11 FC 88 E4 1E 47]
Msg 17049: ID=500, Len=8, Data=[0E 35 F9 03 FB 65 7E CA]
Msg 17050: ID=500, Len=8, Data=[15 B7 3F B3 77 8D 62 9B]
Msg 17051: ID=500, Len=8, Data=[1C 4D 33 DE F8 33 56 66]
Msg 17052: ID=500, Len=8, Data=[23 6D 3A EE 41 96 81 C7]
Msg 17053: ID=500, Len=8, Data=[2A 2D 6F 23 7F 79 47 20]
Msg 17054: ID=500, Len=8, Data=[31 FF 00 12 FB 86 C7 EC]
Msg 17055: ID=500, Len=8, Data=[38 DD 79 C7 C7 AF 84 7A]
Msg 17056: ID=500, Len=8, Data=[3F 7F C7 3F 85 9A EF 84]
Msg 17057: ID=500, Len=8, Data=[46 2F B6 46 D7 B0 96 B4]
Msg 17058: ID=500, Len=8, Data=[4D B9 65 CF D9 EE 57 E6]
Msg 17059: ID=500, Len=8, Data=[54 8A 41 DF 86 03 38 EA]
Msg 17060: ID=500, Len=8, Data=[5B A5 87 7A 00 FC 23 A2]
Msg 17061: ID=500, Len=8, Data=[62 AE 6B 1A 45 DE 81 AB]
Msg 17062: ID=500, Len=8, Data=[69 DF 69 97 F0 B5 BD F5]
Msg 17063: ID=500, Len=8, Data=[70 94 F2 5B 5C 42 DD 52]
Msg 17064: ID=500, Len=8, Data=[77 44 62 AC A7 E8 41 15]
Msg 17065: ID=500, Len=8, Data=[7E 4E 80 0A 28 A2 80 0A]
Msg 17066: ID=500, Len=8, Data=[85 28 A2 80 0A 28 A2 80]
Msg 17067: ID=500, Len=8, Data=[8C 39 5F 12 7F C7 CA D1]
Msg 17068: ID=500, Len=8, Data=[93 47 89 3F E3 E5 68 A0]
Msg 17069: ID=500, Len=8, Data=[9A 0F A7 BF 68 6F F8 F7]
Msg 17070: ID=500, Len=8, Data=[A1 B2 AF 0B AF 74 FD A1]
Msg 17071: ID=500, Len=8, Data=[A8 BF E3 DE CA BC 2E 80]
Msg 17072: ID=500, Len=8, Data=[AF 0A 28 A2 80 0A 28 A2]
Msg 17073: ID=500, Len=8, Data=[B6 80 0A 28 A2 80 3F 42]
Msg 17074: ID=500, Len=8, Data=[BD FF 00 E0 91 DF F1 F9]
Msg 17075: ID=500, Len=8, Data=[C4 F1 4B FE B9 E9 9F CE]
Msg 17076: ID=500, Len=8, Data=[CB EA BF 46 2B F3 9F FE]
Msg 17077: ID=500, Len=8, Data=[D2 09 1D FF 00 1F 9F 14]
Msg 17078: ID=500, Len=8, Data=[D9 BF EB 9E 99 FC EE AB]
Msg 17079: ID=500, Len=8, Data=[E0 F4 62 80 0A C6 F1 97]
Msg 17080: ID=500, Len=8, Data=[E7 FC 8A 5A DF FD 78 CF]
Msg 17081: ID=500, Len=8, Data=[EE FF 00 00 00 00 00 00]
Msg 17082: ID=500, Len=8, Data=[F1 F0 BD 68 00 00 00 00]
Msg 17083: ID=500, Len=8, Data=[00 A2 DA B6 6B 1B C6 5F]
Msg 17084: ID=500, Len=8, Data=[07 F2 29 6B 7F F5 E3 3F]
Msg 17085: ID=500, Len=8, Data=[0E FE 8B 6A 00 FE 7D 68]
Msg 17086: ID=500, Len=8, Data=[15 A2 8A 00 28 A2 8A 00]
Msg 17087: ID=500, Len=8, Data=[1C 2B A8 F0 2F C5 0F 17]
Msg 17088: ID=500, Len=8, Data=[23 7C 31 D4 16 FB C2 9E]
Msg 17089: ID=500, Len=8, Data=[2A 23 D4 B4 0B 80 C1 DB]
Msg 17090: ID=500, Len=8, Data=[31 EC 57 0C 89 21 1F DF]
Msg 17091: ID=500, Len=8, Data=[38 4C ED 71 EC C0 8A E5]
Msg 17092: ID=500, Len=8, Data=[3F E8 A0 0F D7 7F D8 A3]
Msg 17093: ID=500, Len=8, Data=[46 F6 C2 1F B4 46 91 75]
Msg 17094: ID=500, Len=8, Data=[4D A2 F8 89 60 B3 F1 BE]
Msg 17095: ID=500, Len=8, Data=[54 97 10 96 51 08 DB 1D]
Msg 17096: ID=500, Len=8, Data=[5B FC 19 0B E7 22 FF 00]
Msg 17097: ID=500, Len=8, Data=[62 0B 02 54 32 8E 32 C0]
Msg 17098: ID=500, Len=8, Data=[69 8E 0E 17 EA CA FC 44]
Msg 17099: ID=500, Len=8, Data=[70 FD 8D BC 5F 71 E0 DF]
Msg 17100: ID=500, Len=8, Data=[77 DA 6F E1 ED DC 12 32]
Msg 17101: ID=500, Len=8, Data=[7E 2D DE A9 1E 9B 2A 86]
Msg 17102: ID=500, Len=8, Data=[85 C0 74 B8 FD C9 07 D4]
Msg 17103: ID=500, Len=8, Data=[8C 66 40 7E A0 7A 57 ED]
Msg 17104: ID=500, Len=8, Data=[93 DD 00 14 51 45 00 7E]
Msg 17105: ID=500, Len=8, Data=[9A 36 7F C1 41 BC 0D 1F]
Msg 17106: ID=500, Len=8, Data=[A1 82 BF 69 FF 00 11 BD]
Msg 17107: ID=500, Len=8, Data=[A8 BC 42 1B 6D 6A 18 35]
Msg 17108: ID=500, Len=8, Data=[AF 64 55 18 1B A4 5D B2]
Msg 17109: ID=500, Len=8, Data=[B6 9F C6 58 E4 6F C6 BE]
Msg 17110: ID=500, Len=8, Data=[BD 6F AF B7 FF 00 E0 AB]
Msg 17111: ID=500, Len=8, Data=[C4 B6 49 1F C6 3F 08 5D]
Msg 17112: ID=500, Len=8, Data=[CB 82 3C C9 74 1F 29 87]
Msg 17113: ID=500, Len=8, Data=[D2 7C 2D C4 A4 7F E8 66]
Msg 17114: ID=500, Len=8, Data=[D9 BE 20 A0 02 8A 28 A0]
Msg 17115: ID=500, Len=8, Data=[E0 02 8A 28 A0 02 8A 28]
Msg 17116: ID=500, Len=8, Data=[E7 A0 0E 57 C4 9F F1 F2]
Msg 17117: ID=500, Len=8, Data=[EE B4 51 00 00 00 00 00]
Msg 17118: ID=500, Len=8, Data=[F1 F0 BD E0 00 00 00 00]
Msg 17119: ID=500, Len=8, Data=[00 E2 4F F8 F9 5A 28 03]
Msg 17120: ID=500, Len=8, Data=[07 E9 EF DA 1B FE 3D EC]
Msg 17121: ID=500, Len=8, Data=[0E AB C2 EB DD 3F 68 6F]
Msg 17122: ID=500, Len=8, Data=[15 F8 F7 B2 AF 0B A0 02]
Msg 17123: ID=500, Len=8, Data=[1C 8A 28 A0 02 8A 28 A0]
Msg 17124: ID=500, Len=8, Data=[23 02 8A 28 A0 0F D0 BF]
Msg 17125: ID=500, Len=8, Data=[2A F8 24 77 FC 7E 7C 52]
Msg 17126: ID=500, Len=8, Data=[31 FF 00 AE 7A 67 F3 BA]
Msg 17127: ID=500, Len=8, Data=[38 AF D1 8A FC E7 FF 00]
Msg 17128: ID=500, Len=8, Data=[3F 82 47 7F C7 E7 C5 2F]
Msg 17129: ID=500, Len=8, Data=[46 FA E7 A6 7F 3B AA FD]
Msg 17130: ID=500, Len=8, Data=[4D 18 A0 02 B1 BC 65 FF]
Msg 17131: ID=500, Len=8, Data=[54 00 22 96 B7 FF 00 5E]
Msg 17132: ID=500, Len=8, Data=[5B 33 FF 00 E8 B6 AD 9A]
Msg 17133: ID=500, Len=8, Data=[62 C6 F1 97 FC 8A 5A DF]
Msg 17134: ID=500, Len=8, Data=[69 FD 78 CF FF 00 A2 DA]
Msg 17135: ID=500, Len=8, Data=[70 80 3F 9F 5A 28 A2 80]
Msg 17136: ID=500, Len=8, Data=[77 0A 28 A2 80 0A 28 AE]
Msg 17137: ID=500, Len=8, Data=[7E 97 C0 7F 0D BC 53 F1]
Msg 17138: ID=500, Len=8, Data=[85 3F 5B 8B 49 F0 A6 83]
Msg 17139: ID=500, Len=8, Data=[8C 7D AE DF C8 71 E5 DA]
Msg 17140: ID=500, Len=8, Data=[93 44 58 20 F5 76 FB A8]
Msg 17141: ID=500, Len=8, Data=[9A 3F DA 62 07 BD 00 7A]
Msg 17142: ID=500, Len=8, Data=[A1 67 EC 4F E1 1B 8F 18]
Msg 17143: ID=500, Len=8, Data=[A8 FE D3 BE 03 82 2B 76]
Msg 17144: ID=500, Len=8, Data=[AF 9E 3B 0B E1 A9 CE C0]
Msg 17145: ID=500, Len=8, Data=[B6 71 12 40 0C 81 CF A0]
Msg 17146: ID=500, Len=8, Data=[BD DC A8 3E A4 7A D7 ED]
Msg 17147: ID=500, Len=8, Data=[C4 95 7C BB FB 15 FE C8]
Msg 17148: ID=500, Len=8, Data=[CB E9 FB 39 78 7E E3 56]
Msg 17149: ID=500, Len=8, Data=[D2 D7 1E 3B AF 1C 6A F1]
Msg 17150: ID=500, Len=8, Data=[D9 08 EE 9A 26 DD 1D 9C]
Msg 17151: ID=500, Len=8, Data=[E0 39 DC 20 46 FE 23 90]
Msg 17152: ID=500, Len=8, Data=[E7 0B 37 42 40 03 85 C9]
Msg 17153: ID=500, Len=8, Data=[EE FA 8A 00 00 00 00 00]
Msg 17154: ID=500, Len=8, Data=[F1 F0 BE 58 00 00 00 00]
Msg 17155: ID=500, Len=8, Data=[00 80 0A 28 AA 77 37 51]
Msg 17156: ID=500, Len=8, Data=[07 58 DB 4B 3C F2 2C 30]
Msg 17157: ID=500, Len=8, Data=[0E 44 85 E4 77 38 55 50]
Msg 17158: ID=500, Len=8, Data=[15 32 49 3D 80 14 01 F9]
Msg 17159: ID=500, Len=8, Data=[1C 57 FF 00 05 46 D5 D2]
Msg 17160: ID=500, Len=8, Data=[23 FB F6 88 D2 EC A3 94]
Msg 17161: ID=500, Len=8, Data=[2A 38 D3 FC 3F 6F 14 88]
Msg 17162: ID=500, Len=8, Data=[31 3F 82 46 9A 79 0E 7D]
Msg 17163: ID=500, Len=8, Data=[38 CA BA 1F CA BE 3C AF]
Msg 17164: ID=500, Len=8, Data=[3F 47 FD A2 BE 25 47 F1]
Msg 17165: ID=500, Len=8, Data=[46 7F E3 5F 8B FC 59 01]
Msg 17166: ID=500, Len=8, Data=[4D 63 67 A8 5F 37 D9 4B]
Msg 17167: ID=500, Len=8, Data=[54 F0 4D BC 60 47 09 23]
Msg 17168: ID=500, Len=8, Data=[5B B1 D8 8A 71 DA BC E2]
Msg 17169: ID=500, Len=8, Data=[62 80 0A 28 A2 80 0A 28]
Msg 17170: ID=500, Len=8, Data=[69 A2 80 0A 28 A2 80 39]
Msg 17171: ID=500, Len=8, Data=[70 5F 12 7F C7 CA D1 47]
Msg 17172: ID=500, Len=8, Data=[77 89 3F E3 E5 68 A0 0F]
Msg 17173: ID=500, Len=8, Data=[7E A7 BF 68 6F F8 F7 B2]
Msg 17174: ID=500, Len=8, Data=[85 AF 0B AF 74 FD A1 BF]
Msg 17175: ID=500, Len=8, Data=[8C E3 DE CA BC 2E 80 0A]
Msg 17176: ID=500, Len=8, Data=[93 28 A2 80 0A 28 A2 80]
Msg 17177: ID=500, Len=8, Data=[9A 0A 28 A2 80 3F 42 FF]
Msg 17178: ID=500, Len=8, Data=[A1 00 E0 91 DF F1 F9 F1]
Msg 17179: ID=500, Len=8, Data=[A8 4B FE B9 E9 9F CE EA]
Msg 17180: ID=500, Len=8, Data=[AF BF 46 2B F3 9F FE 09]
Msg 17181: ID=500, Len=8, Data=[B6 1D FF 00 1F 9F 14 BF]
Msg 17182: ID=500, Len=8, Data=[BD EB 9E 99 FC EE AB F4]
Msg 17183: ID=500, Len=8, Data=[C4 62 80 0A AB 73 6B 1D]
Msg 17184: ID=500, Len=8, Data=[CB DD BC B0 4C 82 48 65]
Msg 17185: ID=500, Len=8, Data=[D2 52 8E 8D D1 94 8C 10]
Msg 17186: ID=500, Len=8, Data=[D9 7F 0A B5 45 00 79 0F]
Msg 17187: ID=500, Len=8, Data=[E0 FC 32 3F C1 8F FA 26]
Msg 17188: ID=500, Len=8, Data=[E7 DE 1E FF 00 C0 41 47]
Msg 17189: ID=500, Len=8, Data=[EE FC 32 00 00 00 00 00]
Msg 17190: ID=500, Len=8, Data=[F1 F0 BE D0 00 00 00 00]
Msg 17191: ID=500, Len=8, Data=[00 3F C1 8F FA 26 DE 1E]
Msg 17192: ID=500, Len=8, Data=[07 FF 00 C0 41 5E BD 45]
Msg 17193: ID=500, Len=8, Data=[0E 00 79 12 7E C9 3F 06]
Msg 17194: ID=500, Len=8, Data=[15 63 E4 7C 34 F0 E9 3E]
Msg 17195: ID=500, Len=8, Data=[1C F6 4A 7F 9D 5A 8B F6]
Msg 17196: ID=500, Len=8, Data=[23 5B F8 3F 08 F9 7E 19]
Msg 17197: ID=500, Len=8, Data=[2A 78 54 FF 00 BD A4 C2]
Msg 17198: ID=500, Len=8, Data=[31 DF CD 6B D4 E8 A0 0E]
Msg 17199: ID=500, Len=8, Data=[38 0B 49 F8 0D F0 D7 C3]
Msg 17200: ID=500, Len=8, Data=[3F F7 02 E3 4D F8 7B E1]
Msg 17201: ID=500, Len=8, Data=[46 6B 0B 81 D2 6B 7D 1A]
Msg 17202: ID=500, Len=8, Data=[4D DD 1C 7F C0 82 66 BB]
Msg 17203: ID=500, Len=8, Data=[54 5B 6B 68 AC E1 58 A0]
Msg 17204: ID=500, Len=8, Data=[5B 89 20 89 7A 24 6A 15]
Msg 17205: ID=500, Len=8, Data=[62 47 D0 0A B1 45 00 14]
Msg 17206: ID=500, Len=8, Data=[69 51 54 35 2D 42 D7 4A]
Msg 17207: ID=500, Len=8, Data=[70 B1 9A F2 F6 E6 2B 3B]
Msg 17208: ID=500, Len=8, Data=[77 58 54 BC B3 DC 48 12]
Msg 17209: ID=500, Len=8, Data=[7E 38 D4 75 2C C7 80 3D]
Msg 17210: ID=500, Len=8, Data=[85 CD 00 5F AF 88 7F E0]
Msg 17211: ID=500, Len=8, Data=[8C A2 7F B5 14 3E 01 F0]
Msg 17212: ID=500, Len=8, Data=[93 9D CF C3 3F 0F 5C AC]
Msg 17213: ID=500, Len=8, Data=[9A 9E 21 D7 2D CA EA 72]
Msg 17214: ID=500, Len=8, Data=[A1 C6 D9 FB 15 9B 0C 14]
Msg 17215: ID=500, Len=8, Data=[A8 3E 8F 28 C8 C7 64 C9]
Msg 17216: ID=500, Len=8, Data=[AF E3 72 9A CF FD A6 3F]
Msg 17217: ID=500, Len=8, Data=[B6 E0 A4 7A 1F 86 ED 35]
Msg 17218: ID=500, Len=8, Data=[BD 0F 0F FC 2D 90 6B 5A]
Msg 17219: ID=500, Len=8, Data=[C4 DB 03 13 78 81 97 FD]
Msg 17220: ID=500, Len=8, Data=[CB 0E D4 F4 2D 10 3F EB]
Msg 17221: ID=500, Len=8, Data=[D2 98 76 38 D9 D0 E5 C7]
Msg 17222: ID=500, Len=8, Data=[D9 15 F9 AD AB EB 17 DE]
Msg 17223: ID=500, Len=8, Data=[E0 20 D5 2E F5 2D 4E EE]
Msg 17224: ID=500, Len=8, Data=[E7 6B FD 42 EE 46 9A 7B]
Msg 17225: ID=500, Len=8, Data=[EE AB 97 00 00 00 00 00]
Msg 17226: ID=500, Len=8, Data=[F1 F0 BF 48 00 00 00 00]
Msg 17227: ID=500, Len=8, Data=[00 2F 24 AE C7 25 99 8F]
Msg 17228: ID=500, Len=8, Data=[07 24 93 40 14 E8 A2 8A]
Msg 17229: ID=500, Len=8, Data=[0E 00 28 A2 8A 00 28 A2]
Msg 17230: ID=500, Len=8, Data=[15 8A 00 28 A2 8A 00 E5]
Msg 17231: ID=500, Len=8, Data=[1C 7C 49 FF 00 1F 2B 45]
Msg 17232: ID=500, Len=8, Data=[23 1E 24 FF 00 8F 95 A2]
Msg 17233: ID=500, Len=8, Data=[2A 80 3E 9E FD A1 BF E3]
Msg 17234: ID=500, Len=8, Data=[31 DE CA BC 2E BD D3 F6]
Msg 17235: ID=500, Len=8, Data=[38 86 FF 00 8F 7B 2A F0]
Msg 17236: ID=500, Len=8, Data=[3F BA 00 28 A2 8A 00 28]
Msg 17237: ID=500, Len=8, Data=[46 A2 8A 00 28 A2 8A 00]
Msg 17238: ID=500, Len=8, Data=[4D FD 0B FF 00 82 47 7F]
Msg 17239: ID=500, Len=8, Data=[54 C7 E7 C5 2F FA E7 A6]
Msg 17240: ID=500, Len=8, Data=[5B 7F 3B AA FD 18 AF CE]
Msg 17241: ID=500, Len=8, Data=[62 7F F8 24 77 FC 7E 7C]
Msg 17242: ID=500, Len=8, Data=[69 52 FF 00 AE 7A 67 F3]
Msg 17243: ID=500, Len=8, Data=[70 BA AF D1 8A 00 2A B4]
Msg 17244: ID=500, Len=8, Data=[77 F7 09 04 4F 24 8E B1]
Msg 17245: ID=500, Len=8, Data=[7E C6 80 00 00 00 00 00]
Msg 17246: ID=500, Len=8, Data=[F1 80 BF C0 00 00 00 00]
Msg 17247: ID=500, Len=8, Data=[F2 01 81 00 00 00 00 00]
Msg 17248: ID=500, Len=8, Data=[00 B3 33 1C 05 03 A9 27]
Msg 17249: ID=500, Len=8, Data=[07 D2 AC D6 37 8C BF E4]
Msg 17250: ID=500, Len=8, Data=[0E 52 D6 FF 00 EB C6 7F]
Msg 17251: ID=500, Len=8, Data=[15 FD 16 D4 01 87 1F C6]
Msg 17252: ID=500, Len=8, Data=[1C 9F 87 B2 B0 54 F1 E7]
Msg 17253: ID=500, Len=8, Data=[23 86 5D 8F 40 BA C5 B9]
Msg 17254: ID=500, Len=8, Data=[2A 3F FA 1D 6B 69 BE 35]
Msg 17255: ID=500, Len=8, Data=[31 F0 F6 AF 22 45 61 AF]
Msg 17256: ID=500, Len=8, Data=[38 69 97 D2 BF 0A 96 D7]
Msg 17257: ID=500, Len=8, Data=[3F 91 C8 5B E8 03 1A FE]
Msg 17258: ID=500, Len=8, Data=[46 7E E8 07 07 22 80 3F]
Msg 17259: ID=500, Len=8, Data=[4D A2 3A 2B F1 03 E0 E7]
Msg 17260: ID=500, Len=8, Data=[54 ED 71 F1 33 E0 A6 A3]
Msg 17261: ID=500, Len=8, Data=[5B 14 9A 3F 88 AE 75 0D]
Msg 17262: ID=500, Len=8, Data=[62 30 11 E6 E9 1A AC 8D]
Msg 17263: ID=500, Len=8, Data=[69 71 6B 22 8E C1 58 E6]
Msg 17264: ID=500, Len=8, Data=[70 33 EE 85 4F 4E BD 2B]
Msg 17265: ID=500, Len=8, Data=[77 F5 77 F6 72 FD A4 7C]
Msg 17266: ID=500, Len=8, Data=[7E 37 FB 47 F8 3C EA DA]
Msg 17267: ID=500, Len=8, Data=[85 19 7B 4D 4A D7 6C 7A]
Msg 17268: ID=500, Len=8, Data=[8C 96 95 3B 66 5B 49 08]
Msg 17269: ID=500, Len=8, Data=[93 E3 9F E2 46 C1 DA E3]
Msg 17270: ID=500, Len=8, Data=[9A AE 0E 40 20 80 01 EC]
Msg 17271: ID=500, Len=8, Data=[A1 54 D6 CE 0E 31 9E D9]
Msg 17272: ID=500, Len=8, Data=[A8 A7 51 40 1F 01 FE D5]
Msg 17273: ID=500, Len=8, Data=[AF BF B5 47 ED 07 F0 3F]
Msg 17274: ID=500, Len=8, Data=[B6 5A 92 D5 FC 2B A0 E8]
Msg 17275: ID=500, Len=8, Data=[BD BA 0C EE 56 CB 5E B5]
Msg 17276: ID=500, Len=8, Data=[C4 86 5B D8 E6 F4 1E 63]
Msg 17277: ID=500, Len=8, Data=[CB 90 A8 F8 FE 06 40 78]
Msg 17278: ID=500, Len=8, Data=[D2 38 C8 E6 BE 0E F8 8F]
Msg 17279: ID=500, Len=8, Data=[D9 F1 B3 C7 7F 17 6E FE]
Msg 17280: ID=500, Len=8, Data=[E0 D1 E2 FF 00 14 EA 3A]
Msg 17281: ID=500, Len=8, Data=[E7 E7 CD B9 60 9E 5D B0]
Msg 17282: ID=500, Len=8, Data=[EE 46 7D 00 00 00 00 00]
Msg 17283: ID=500, Len=8, Data=[F1 F0 80 00 00 00 00 00]
Msg 17284: ID=500, Len=8, Data=[00 52 15 C2 2F E0 A2 BF]
Msg 17285: ID=500, Len=8, Data=[07 75 FC 41 E1 DD 33 C5]
Msg 17286: ID=500, Len=8, Data=[0E 5A 3D DE 93 AC D8 5B]
Msg 17287: ID=500, Len=8, Data=[15 6A 7A 6D DA 18 E7 B4]
Msg 17288: ID=500, Len=8, Data=[1C BB 88 49 14 8A 7B 32]
Msg 17289: ID=500, Len=8, Data=[23 9E 0D 7E 56 7E D8 FF]
Msg 17290: ID=500, Len=8, Data=[2A 00 B0 ED F7 C1 69 6E]
Msg 17291: ID=500, Len=8, Data=[31 BC 5D E0 D8 A6 D4 BC]
Msg 17292: ID=500, Len=8, Data=[38 08 EF BA 68 32 5E 6D]
Msg 17293: ID=500, Len=8, Data=[3F 28 93 D1 CF 56 8B 27]
Msg 17294: ID=500, Len=8, Data=[46 01 FA 8E 8D D9 98 03]
Msg 17295: ID=500, Len=8, Data=[4D E4 5A 28 A2 80 0A 28]
Msg 17296: ID=500, Len=8, Data=[54 A2 80 0A 28 A2 80 0A]
Msg 17297: ID=500, Len=8, Data=[5B 28 A2 80 0A 28 A2 80]
Msg 17298: ID=500, Len=8, Data=[62 39 5F 12 7F C7 CA D1]
Msg 17299: ID=500, Len=8, Data=[69 47 89 3F E3 E5 68 A0]
Msg 17300: ID=500, Len=8, Data=[70 0F A7 BF 68 6F F8 F7]
Msg 17301: ID=500, Len=8, Data=[77 B2 AF 0B AF 74 FD A1]
Msg 17302: ID=500, Len=8, Data=[7E BF E3 DE CA BC 2E 80]
Msg 17303: ID=500, Len=8, Data=[85 0A 28 A2 80 0A 28 A2]
Msg 17304: ID=500, Len=8, Data=[8C 80 0A 28 A2 80 3F 42]
Msg 17305: ID=500, Len=8, Data=[93 FF 00 E0 91 DF F1 F9]
Msg 17306: ID=500, Len=8, Data=[9A F1 4B FE B9 E9 9F CE]
Msg 17307: ID=500, Len=8, Data=[A1 EA BF 46 2B F3 9F FE]
Msg 17308: ID=500, Len=8, Data=[A8 09 1D FF 00 1F 9F 14]
Msg 17309: ID=500, Len=8, Data=[AF BF EB 9E 99 FC EE AB]
